Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
NRP1-HS578T-shNRP1.3-RNA.1_R1	6.154853170375126e-05	4.5766856907917605e-05	3.156334959166732e-05	4.7345024387500965e-05	4.971227560687601e-05	4.497777316812592e-05	4.418868942833424e-05	3.4719684550834045e-05	3.4719684550834045e-05	3.3930600811042365e-05	3.3930600811042365e-05	3.945418698958414e-05	5.050135934666771e-05	7.969745771895998e-05	0.00013177698454521102	0.00022883428453958804	0.00044346506176292576	0.0008766720349085597	0.0015829019820221158	0.0028975154925150594	0.005866837605351162	0.011613734482253989	0.01762102899328807	0.022312920910089414	0.029581960321050395	0.04065517244154708	0.059489023142894976	0.08964149100781475	0.12621552234715927	0.1655079471700861	0.2166760822768778	0.28239097612672914	0.3629753639692149	0.4583100941596267	0.5675618942687444	0.7076968537858288	0.8540276988277578	1.00000503435426	1.1474579564741725	1.298903642317431	1.5034096860755015	1.7274226689649625	1.9035445815189864	2.100823407304305	2.290765332477041	2.4552632524601936	2.6472528499376886	2.802599765790477	2.955494998463733	3.1623967004558113	3.374462166441086	3.5744767455522624	3.763770043890889	3.886124579499248	3.9556594277334307	4.0275212839162595	4.0041857104794	3.9444710093869246	3.95929868194135	3.9347684357224457	3.791661786841306	3.569779330049282	3.337080902435935	3.073734462369078	2.784833545389067	2.51001146049442	2.195253058445176	1.8562192842249803	1.5654150972645924	1.287301744091274	1.0260455868511253	0.8025533992299269	0.6382267104183089	0.528304978214108	0.43099201508803864	0.3415635766899676	0.2650145630927765	0.20361516821584585	0.14622274056957738	0.0918296202182571	0.052140286274215034	0.02767079950327494	0.01357934207807507	0.006605419985796177	0.0036550358827150747	0.0025361151396904686	0.0016073635779556578	0.000716488035730848	0.00029511731868208936	0.0001436132406420863	7.81192902393766e-05	5.7603113004792844e-05	5.3657694305834435e-05	4.182143820895919e-05	3.2352433331459e-05	3.5508768290625726e-05	3.077426585187563e-05	1.972709349479207e-05	1.1836256096875241e-05	8.679921137708511e-06	5.52358617854178e-06
NRP1-HS578T-shNRP1.3-RNA.1_R2	0.0	7.890546007004185e-07	7.890546007004185e-07	0.0	0.0	2.3671638021012558e-06	3.945273003502092e-06	5.52338220490293e-06	5.52338220490293e-06	4.7343276042025115e-06	6.312436805603348e-06	1.025770980910544e-05	2.6038801823113812e-05	3.5507457031518835e-05	6.154625885463264e-05	0.0001278268453134678	0.0003235123862871716	0.0005436586198825883	0.0008758506067774646	0.0016372882964533683	0.003007087083269295	0.005158838979379336	0.008454720046504985	0.013155118302877376	0.019184284506829276	0.027998024396652953	0.04220495248226398	0.06335477199943801	0.09179782319088599	0.12768954981294592	0.17200443429748283	0.22870747601301633	0.3008089182612184	0.38673617522289333	0.49727562328961566	0.6282681556610935	0.758455852339857	0.9191310406804832	1.0871112965143939	1.2457530911490151	1.441722691778971	1.6453019349780817	1.7954921657846008	1.9711341417913129	2.1541537783145737	2.324209247748326	2.5416435006811353	2.735816423985297	2.9249078356609473	3.0887423986227778	3.2727175802674866	3.5068348146229047	3.738664579690893	3.9104236180075578	3.9475486369705126	3.973450143293104	3.987677586798334	3.9603944458699156	3.9503695071680167	3.956053856511462	3.8528549833950563	3.669177275334811	3.425992225508143	3.1391574642253297	2.869502788763566	2.5725105276059352	2.2717150232729284	1.956660513250665	1.676125563899843	1.413790947968777	1.1507856356271156	0.9275897059999917	0.7715510024930811	0.6483724778323395	0.5280511198807342	0.4281512840498562	0.341982576380367	0.2684229612300705	0.2067828048779545	0.14513160176142867	0.09497455701330587	0.05986557255514075	0.03673049166260448	0.02343728880460453	0.01593022333354075	0.0113142539194433	0.008177761881659138	0.006076509479993923	0.004763522624428427	0.003811133721383021	0.003050485086307818	0.0023198205260592302	0.0017919429981906505	0.0014321341002712597	0.0011322933520051006	0.0008963660263956755	0.0007740625632871106	0.0006817431750051616	0.0005728536401085039	0.00045212828620133985	0.00031877805868296905
NRP1-HS578T-shNRP1.3-RNA.2_R1	8.554603849810169e-05	5.915417555719798e-05	4.095289077036783e-05	4.550321196707537e-05	4.9143468924441405e-05	5.1873661642465916e-05	3.4582441094977284e-05	2.9122055658928235e-05	4.095289077036783e-05	3.9132762291684816e-05	3.094218413761125e-05	3.185224837695275e-05	5.278372588180743e-05	9.73768736095413e-05	0.00019111349026171656	0.0002766595287598183	0.0004814239826116574	0.001060224838832856	0.0019338865086007031	0.003603854387792369	0.0069902034223821175	0.01324598500361564	0.020621145599239214	0.027682334032289972	0.037506477495981544	0.05296118840847902	0.07880337254882046	0.11717532113641577	0.16632607057477192	0.2254547643332683	0.30170540669073587	0.3950834580326106	0.5064744108637718	0.6402638647536061	0.7860051922987124	0.9632265519468809	1.1478440036681776	1.329258939331232	1.5141102775620394	1.6884394530575806	1.8877781039144657	2.0995828147218507	2.275132386362349	2.469511187114823	2.64385947395939	2.768571947126032	2.922857867814316	3.04589491271633	3.134782707101294	3.260799302322913	3.3978358654187177	3.52672189318698	3.630915147949189	3.6840792806830414	3.7067043877373105	3.721325479806571	3.6644728567106677	3.572953156545528	3.5338513364379813	3.471989719768742	3.332150158815765	3.1400383280834916	2.939998017698074	2.720638863639915	2.478639131435418	2.233009152980188	1.9619738212195001	1.6703601168788222	1.4132933611277871	1.1818039608234454	0.9572328688665777	0.7622261237889583	0.6164156313616619	0.5086185222116603	0.4178732867142006	0.3400891861134426	0.26798661655889366	0.2080670769764095	0.15658565302109975	0.10647205561752032	0.06498313701018033	0.03614320126544796	0.018487044957983378	0.009093361879500342	0.004615845821940126	0.0028111884353259164	0.001793736615742111	0.0008490899353056264	0.0003248929334449181	0.0001355995716618846	6.461456099324702e-05	4.1862955009709334e-05	3.4582441094977284e-05	2.9122055658928235e-05	2.9122055658928235e-05	1.7291220547488642e-05	1.1830835111439596e-05	1.5471092068805624e-05	8.190578154073566e-06	1.8201284786830147e-06	2.7301927180245222e-06
NRP1-HS578T-shNRP1.3-RNA.2_R2	1.819975238326895e-06	9.099876191634475e-07	0.0	0.0	0.0	9.099876191634475e-07	9.099876191634475e-07	3.63995047665379e-06	6.369913334144132e-06	5.4599257149806845e-06	6.369913334144132e-06	1.2739826668288264e-05	1.5469789525778608e-05	3.0939579051557215e-05	7.188902191391235e-05	0.00013467816763619022	0.00032668555527967766	0.0006096917048395098	0.0010583156010870894	0.002080231697407641	0.0038365078023930945	0.006348983618903374	0.010439377967043069	0.016416176649708594	0.02471162378600258	0.03689453803136282	0.056319133750025764	0.0861603577452527	0.1271525700257085	0.18091372857826582	0.24759580133532494	0.3309806968421291	0.43636636301744797	0.5583984327101238	0.7033476306038118	0.8716452908299955	1.043092418206104	1.2367104839355108	1.4337118836329672	1.61713080812679	1.8128090858259827	1.9922040450678649	2.1586844600185793	2.35577867845319	2.5201979714464993	2.6632716848570914	2.8299559370344984	2.966049135418488	3.0959143785369228	3.2021463331980637	3.3221318407352407	3.4801912302582165	3.624603535456598	3.723008686605314	3.7137823221346165	3.6877958056941655	3.658597942945687	3.600608071926877	3.5466012167171463	3.5120389769536993	3.418221983380805	3.251524081389111	3.034466554565292	2.788430472009213	2.5541132100127215	2.2982692808972986	2.033900587765553	1.764189357321699	1.5262967539695138	1.301877427306663	1.0714813019611462	0.8725570984243974	0.7307764774206364	0.6157094529650377	0.5097823441563166	0.4228812564890648	0.34483343836865427	0.27979571323942354	0.22211523801112923	0.15890112807070203	0.10704457360505382	0.06885876314209807	0.041954979181530745	0.02579359906518792	0.016478055807811705	0.010953520971870417	0.00789505258386207	0.005720182174061431	0.004075834546233081	0.0030684782518191444	0.002299538713626032	0.0017398963278405116	0.0013722613296984789	0.0010546756506104357	0.0007571096991439883	0.0005150529924465113	0.0004022145276702438	0.00035216520861625414	0.0002720862981298708	0.00020383722669261223	0.00015378790763862264
NRP1-HS578T-shNRP1.5-RNA.1_R1	8.539761501028414e-05	7.002604430843299e-05	6.063230665730174e-05	6.148628280740458e-05	4.867664055586195e-05	4.611471210555344e-05	3.5866998304319336e-05	2.9035189103496607e-05	3.1597117553805126e-05	2.8181212953393763e-05	2.9035189103496607e-05	4.867664055586195e-05	6.319423510761025e-05	8.454363886018129e-05	0.00014773787396779155	0.0002433832027793098	0.0005234873800130418	0.0012143540854462405	0.002357828150433945	0.004440675980534775	0.008524389930326563	0.016739640494315897	0.026320398922319674	0.03395409172808898	0.04422315493307564	0.06083640695717632	0.08830625777753441	0.13021086746308083	0.18079785266672285	0.23731826416127938	0.3108182834483308	0.40119457941371445	0.5079646555326225	0.6364154781503413	0.7811627276404727	0.9611569887499487	1.139932625893228	1.3072854780527319	1.4774094828193192	1.6400133736081008	1.8387284998801317	2.0452762954009054	2.2018673401168134	2.3952152262854476	2.5661146413963283	2.681005176726564	2.828392920472813	2.936123719760587	3.028999603917322	3.1739415599696765	3.3275001353765687	3.480870836030439	3.6211680158023847	3.6986765991380186	3.741706749389401	3.7814285960352843	3.7210738316267657	3.622524129928748	3.6240040705968766	3.6037537341494876	3.4720296209484247	3.288495628696772	3.0859008887748245	2.8411581559645507	2.575247916321678	2.3155187560532497	2.020919187647672	1.7075560552720348	1.4345262164657548	1.1815870205667944	0.9440569703202895	0.7313793339940774	0.5781401456673234	0.4765101519958844	0.3861304401259003	0.3079497775601353	0.23915175095555022	0.18439992406785663	0.1336848424416992	0.08347531469640264	0.04612239789090436	0.023760178424311357	0.011278463014408225	0.005319417438990599	0.00293340807560326	0.0019718309305874608	0.0012041063716450064	0.0005405669030150986	0.00019897644297396202	7.685785350925572e-05	4.269880750514207e-05	3.074314140370229e-05	2.1349403752571034e-05	1.4517594551748304e-05	1.0247713801234097e-05	9.393737651131256e-06	1.1101689951336939e-05	1.195566610143978e-05	7.685785350925573e-06	4.269880750514207e-06	5.123856900617048e-06
NRP1-HS578T-shNRP1.5-RNA.1_R2	0.0	0.0	0.0	0.0	0.0	8.538930864375478e-07	1.7077861728750956e-06	3.415572345750191e-06	6.831144691500382e-06	1.110061012368812e-05	1.537007555587586e-05	1.2808396296563216e-05	1.2808396296563216e-05	2.390900642025134e-05	8.453541555731722e-05	0.00017334029654682222	0.00041243036074933555	0.0007642343123616054	0.0012552228370631953	0.0023729688872099453	0.004409503898363497	0.007538168167070671	0.012313992199515877	0.018948741481135623	0.027737009126750867	0.040791326632208094	0.061759525262768525	0.0924510044685933	0.13305959798030376	0.184397358123102	0.2468972086918119	0.326840387230268	0.42768430684545594	0.5454651958301326	0.6905108910647603	0.8601256520754554	1.028341736210566	1.2135289454386227	1.3999961404032493	1.573868412342922	1.7666253837822479	1.9486933215655482	2.091344700585805	2.2650444861220174	2.4242289430818778	2.557923837518491	2.728014216978332	2.875986203820181	3.0166001939361977	3.1278453852372814	3.2643828897586458	3.4411660832299837	3.617201266357603	3.7479801159040322	3.761977985270003	3.7628959203379235	3.7434109339985047	3.682545434797236	3.63779631370939	3.6399634943627683	3.5615957485687897	3.3980837614468635	3.1731153811078543	2.9138452615935626	2.6671444483116313	2.3807709083407254	2.0937390168001757	1.800155203607391	1.5429156418526475	1.305055183694604	1.059129705335158	0.8451765458111934	0.6977783751234302	0.5853940904450388	0.4769693080084583	0.3863089173421246	0.30779088636493274	0.24570944340857725	0.19151199531929966	0.1308522843518627	0.08344755576519579	0.0516460155470022	0.030606089897181027	0.01875746942977361	0.012419021049147693	0.008852309627098057	0.006509226997913427	0.004926109215658213	0.0037588373664980855	0.002892989776850412	0.0022440310311578754	0.0017112017452208458	0.001304748636076573	0.0009973471249590557	0.0007761888155717308	0.0006310269908773479	0.0005277059274184045	0.00045597890815765054	0.00043292379482383667	0.0003637584548223954	0.0002536062466719517
NRP1-HS578T-shNRP1.5-RNA.2_R1	0.00010123083221744709	7.265761344639347e-05	5.388092682541539e-05	6.449383665466388e-05	6.2044703617145e-05	5.0615416108723544e-05	4.898266075037762e-05	4.000250627947506e-05	2.8573218771053613e-05	4.000250627947506e-05	4.571715003368579e-05	4.245163931699394e-05	5.388092682541539e-05	8.490327863398788e-05	0.00014286609385526808	0.0002506279475060989	0.000537176512895808	0.0011061917552793613	0.0021282966096039077	0.004039436756547808	0.007562922819858305	0.014228646570305526	0.02246426459780235	0.030803562590554143	0.041993651438977916	0.059778439179760855	0.08946519710520638	0.13359775806361746	0.18883142270342243	0.25517435480141304	0.34012253420775546	0.4394471245443337	0.5542437046565979	0.6876561449870431	0.8275661352660258	0.9967930643817888	1.1707027358652877	1.3389949125383978	1.5096594827471843	1.6696548130668596	1.8619444116192585	2.0689982004995007	2.238063486834787	2.4323597417225935	2.608556903463135	2.7310233518712295	2.879663685051288	3.00228034695235	3.0907699727309446	3.2109113775087543	3.3479566985115192	3.481117694516779	3.5935500448701587	3.6549832816056025	3.6914206665601292	3.7206641314057842	3.6688478237309967	3.581631747131912	3.5476492098586583	3.4828402514198338	3.346575387478359	3.1791485711451717	3.0000916383944873	2.7819383785882095	2.5335146508158775	2.2848345804522854	2.008063770526031	1.71155703020577	1.4458873239609094	1.2098047775646352	0.9798328180969706	0.7671721473161686	0.6076601125825638	0.4908021788303879	0.3931495299807559	0.30937285254402674	0.2327892788384905	0.17131685597444576	0.11968831516586856	0.07085505153077959	0.036913333141484574	0.01872933671558606	0.008647072377799997	0.004084337528902321	0.002081763081891049	0.0011812985017632736	0.0006571840317342332	0.0003175709171982816	0.00014939711528865176	5.8779192900453146e-05	3.428786252526434e-05	3.428786252526434e-05	2.6124085733534735e-05	1.714393126263217e-05	8.980154470902565e-06	1.1429287508421447e-05	1.1429287508421447e-05	5.714643754210724e-06	4.081888395864802e-06	1.632755358345921e-06	1.632755358345921e-06
NRP1-HS578T-shNRP1.5-RNA.2_R2	1.632628085346678e-06	8.16314042673339e-07	0.0	0.0	0.0	8.16314042673339e-07	2.448942128020017e-06	1.632628085346678e-06	8.16314042673339e-07	6.530512341386712e-06	1.1428396597426745e-05	9.795768512080068e-06	1.9591537024160136e-05	4.244833021901363e-05	7.754983405396721e-05	0.00015428335406526106	0.000385300228141816	0.0007289684401072917	0.0012228384359246618	0.002244047303309009	0.003930552115472128	0.0066652041584278135	0.011391662465506446	0.01818257898650595	0.027806105235581947	0.04173895331593049	0.06436554595075011	0.09963357785040905	0.14699693492035887	0.2074849891684106	0.2811695762303195	0.3700212782050991	0.47772575299541953	0.601435697220436	0.7449175838730435	0.904835137460836	1.0682652903742518	1.2520281934625752	1.4344694841158103	1.6038636274249976	1.7841808689391967	1.9537390913709614	2.1177961734691504	2.3150135646088157	2.478753916858447	2.618229334189614	2.783628436573958	2.9270678748963466	3.0595833986996803	3.155900292594708	3.2751662231714107	3.433465026012582	3.580675018898078	3.6868178849247646	3.698043019325566	3.6955434657269	3.671483425633146	3.618871985582849	3.5644662872667565	3.5369540550865373	3.4569536462764643	3.2986499455510367	3.0932147209437795	2.8547408180874037	2.619546048740446	2.358312494060295	2.0876668384681203	1.8116947337475018	1.564913202878839	1.32994373620766	1.09286409773617	0.8827611894329062	0.7263382762617983	0.6008732568450341	0.4845509547062113	0.3897907716905621	0.30652184145362543	0.2323156297184482	0.17055167662169804	0.11313377948814073	0.07022831340523003	0.042711183340754445	0.02544777396629867	0.016084651896835472	0.010678203992209947	0.00761539370409958	0.00571093304254268	0.004285648724035029	0.003377907508582277	0.002651388010603005	0.002039968792640674	0.0016195670606639046	0.0012685520223143687	0.0009167206699221597	0.0006995811345710516	0.0005469304085911372	0.0004204017319767696	0.0003706065753736959	0.00032081141877062224	0.00025387366727140843	0.00019591537024160136
NRP1-HS578T-shNRP1.5-RNA.3_R1	0.00017840181362634998	0.00011947515397401014	6.487338677321818e-05	6.811705611187908e-05	5.946727120878333e-05	5.135809786213106e-05	4.0005255176817875e-05	3.7842808951043936e-05	4.27083129590353e-05	4.162708984614833e-05	4.649259385413969e-05	4.649259385413969e-05	6.811705611187908e-05	0.00012542188109488847	0.00018056425985212392	0.00027841495156839466	0.0005789949769509723	0.0012163760019978408	0.002200289034724983	0.0039918757327786925	0.007311230689341689	0.012797897375686616	0.0199312668629584	0.02769607064815617	0.037777394952714274	0.052629075631329694	0.07695227077883496	0.11515296458024449	0.16571528223129073	0.22272709575070776	0.2952420268742546	0.38788014196329723	0.4977702530415644	0.6284582313077689	0.7693583618751908	0.9387822393836839	1.1217489769926425	1.3024181154867165	1.4805896285900215	1.6505227621846845	1.8539083982805138	2.0707001197530284	2.2484645523543314	2.4404027387424696	2.6068186535509112	2.737003322458067	2.8860023547525686	3.0103543655772556	3.1216635819911867	3.228675477142949	3.381159832141842	3.564055749636906	3.692431532276202	3.7521247791155785	3.787991652827822	3.810395136338396	3.743047370471336	3.6581897369026284	3.6204874869562595	3.5445926523818283	3.4039233629490075	3.2369506182374295	3.0581228027046015	2.827583329351729	2.5513356895131163	2.283070719916948	2.00162077507068	1.6959941408087023	1.4248531177322548	1.180541024367428	0.9461740211949355	0.737310908809221	0.5700592085345179	0.44761177222318144	0.34482529699658165	0.25665479580998796	0.1811270364823816	0.12213280038548631	0.07853085652364993	0.04099295249044012	0.01744931920732636	0.007631813342312675	0.003237181999983587	0.0014320800130187912	0.0006719801646592516	0.0003492350654624912	0.00018705159852944574	9.676946860338378e-05	4.541137074125272e-05	3.0814858717278634e-05	2.378690848351333e-05	1.675895824974803e-05	9.190396459539242e-06	8.109173346652272e-06	7.027950233765302e-06	4.324892451547878e-06	5.406115564434848e-06	3.7842808951043936e-06	3.243669338660909e-06	2.703057782217424e-06	1.0812231128869696e-06
